43
1
64
319.462	181.224
317.86	194.19
316.355	207.166
315.304	220.161
314.252	233.203
314.203	246.349
312.321	258.003
301.222	257.946
290.124	257.888
279.025	257.83
267.927	257.773
267.103	258.23
278.121	259.819
289.199	260.28
300.215	261.877
311.276	262.752
322.315	263.871
333.406	264.056
344.444	265.183
355.536	265.359
366.582	266.348
377.633	267.115
388.678	267.908
399.776	267.966
409.465	265.64
5
79
253	200
246	198
240	195
232	194
226	192
220	191
214	190
212	189
210	189
208	188
206	188
202	188
196	189
192	189
191	189
190	189
190	190
190	191
190	202
190	209
190	217
192	225
193	233
195	242
196	249
196	253
197	257
197	261
197	265
198	267
198	268
199	268
204	268
213	266
221	264
227	263
232	263
236	263
240	263
243	263
247	264
252	267
257	271
261	275
264	279
267	283
269	289
272	296
273	300
275	306
275	314
275	319
275	325
275	332
275	338
274	343
272	349
270	353
268	358
264	362
261	365
258	367
256	367
252	367
249	367
244	367
240	366
234	365
229	363
225	361
222	359
218	357
214	354
210	350
207	348
206	348
206	347
206	346
205	346
6
82
450	208
450	206
450	204
450	203
449	202
445	200
441	198
438	197
433	195
427	194
420	193
410	192
401	191
391	191
381	194
370	200
358	211
346	225
333	241
326	253
319	266
314	279
311	292
309	304
309	317
309	325
309	335
312	347
315	357
319	369
325	381
330	391
336	401
344	411
350	417
359	423
368	429
375	431
384	434
393	435
402	436
411	436
420	436
428	433
435	428
441	423
446	415
452	405
455	395
457	386
458	376
458	365
457	355
455	346
453	339
451	333
448	328
445	324
440	320
432	316
426	313
417	311
408	309
401	309
394	308
384	308
376	307
368	307
361	307
357	307
353	308
348	309
342	312
336	314
330	317
326	318
321	320
316	322
313	324
309	325
308	327
307	327
7
64
147.753	300
153.871	295.486
160.232	291.232
166.594	286.977
173.145	282.947
179.726	278.951
186.337	274.994
193.03	271.141
199.723	267.289
206.419	263.44
213.138	259.621
219.856	255.803
226.557	251.961
233.071	247.884
239.586	243.808
246.114	239.748
252.783	235.864
259.452	231.981
265.925	227.855
272.446	223.799
279.507	220.478
286.496	217.045
293.513	213.656
300.596	210.371
307.754	207.213
312.739	204.487
309.864	210.906
309.08	217.84
308.243	224.739
308.817	231.694
310.263	238.547
311.826	245.387
314	252.089
316.451	258.729
319.144	265.295
321.988	271.816
324.833	278.336
327.782	284.821
330.749	291.301
333.715	297.78
336.122	304.432
338.516	311.087
340.77	317.779
342.933	324.494
345.096	331.209
347.53	337.852
350.058	344.47
352.586	351.088
355.185	357.684
358.061	364.194
360.937	370.704
363.809	377.216
366.446	383.802
369.083	390.388
371.768	396.957
374.963	403.354
378.158	409.751
381.102	416.231
383.63	422.85
386.37	429.402
389.238	435.914
391.587	442.582
395.185	448.761
397.753	454.487
8
105
315	162
315	161
308	161
301	159
296	159
292	159
288	160
284	161
279	164
274	169
270	174
266	181
262	188
260	195
258	201
257	206
257	212
257	220
259	227
262	234
266	239
271	245
276	251
283	256
292	262
304	267
318	271
333	274
345	277
351	279
356	281
359	284
363	288
365	292
369	299
371	307
372	314
373	321
373	329
373	336
372	343
369	353
366	359
362	366
357	372
353	376
348	380
340	384
334	386
326	388
319	388
314	388
308	388
303	385
299	384
296	380
292	376
289	372
286	367
284	360
282	354
281	344
281	336
280	328
280	321
281	312
284	304
288	296
292	290
296	282
301	276
308	268
313	261
318	253
322	248
325	244
328	241
330	238
333	234
335	231
336	227
338	224
339	219
340	214
340	208
340	203
340	198
338	194
337	189
337	185
335	180
333	175
333	173
331	171
330	170
329	169
327	168
325	167
322	167
320	166
317	166
314	166
311	166
308	166
306	166
9
101
392	135
390	132
382	128
374	125
366	124
357	124
348	124
341	124
334	125
327	127
320	131
312	136
302	142
292	150
284	156
279	161
277	166
276	169
275	174
275	178
276	183
279	188
285	193
291	200
300	206
309	211
320	215
332	219
344	221
353	222
361	223
368	223
372	223
377	221
381	219
385	215
390	211
394	204
397	197
399	192
399	184
399	175
399	169
398	162
396	154
396	148
395	142
392	135
390	130
387	125
384	122
382	121
381	119
380	119
381	124
384	131
388	139
392	148
396	160
400	171
403	183
407	196
410	211
415	225
419	238
422	249
424	261
425	273
425	284
425	295
425	306
425	316
425	324
425	331
423	338
421	345
419	350
415	356
410	361
402	366
392	370
384	372
378	372
371	372
363	372
356	372
347	372
341	372
337	372
333	371
327	368
323	366
317	363
312	359
306	354
301	350
296	346
292	343
288	341
286	340
285	340
a
64
195.426	300
204.653	310.976
211.612	323.427
218.67	335.825
225.854	348.156
233.512	360.214
241.995	371.72
251.35	382.613
261.906	392.131
274.638	399.153
288.058	404.862
301.86	409.642
315.28	415.351
329.615	418.305
344.209	419.69
358.795	420.409
373.242	418.007
385.887	411.61
397.184	402.589
408.376	393.485
415.199	380.973
420.745	367.92
423.434	354.016
426.124	340.113
425.308	326.209
422.526	312.333
416.473	299.45
409.668	287.02
400.312	276.126
390.957	265.233
381.601	254.34
370.132	245.686
356.404	240.704
344.039	233.199
330.451	228.433
315.881	226.924
301.309	228.152
287.187	231.929
273.575	237.154
260.247	243.055
248.684	251.677
237.387	260.698
226.09	269.719
214.793	278.74
203.495	287.761
192.198	296.782
180.901	305.803
176.124	309.618
187.421	300.596
198.718	291.576
210.015	282.555
221.313	273.534
232.61	264.513
243.907	255.492
255.204	246.471
266.502	237.45
277.799	228.429
289.096	219.408
299.894	209.873
310.103	199.735
321.317	190.644
330.932	180.206
342.23	171.185
339.572	170.409
arrow
61
74	346
79	342
85	337
94	330
105	323
119	314
136	305
162	294
201	283
239	275
275	268
306	262
328	256
341	250
354	243
366	237
377	232
387	228
395	224
401	221
405	219
409	216
412	215
414	214
413	214
408	214
402	213
392	212
385	211
376	209
369	209
365	209
361	208
358	208
354	208
352	207
351	207
353	207
362	208
375	209
386	211
396	212
403	212
408	213
412	214
414	214
417	214
419	214
420	214
420	215
419	218
416	227
411	236
407	247
402	259
398	270
395	277
393	283
392	287
391	289
391	290
b
57
343	135
343	136
343	147
344	162
347	179
348	193
348	209
348	224
348	237
348	252
348	264
349	276
351	286
352	297
354	311
356	320
359	330
362	340
364	347
369	354
375	362
380	367
386	372
392	376
397	378
404	379
411	380
416	380
421	380
426	376
432	372
437	367
443	360
447	353
450	347
452	338
452	331
452	322
452	315
451	308
451	303
450	297
447	292
444	288
438	283
431	279
425	277
416	276
407	275
397	276
387	278
378	280
370	282
363	284
360	285
357	287
356	288
c
42
312	334
312	333
310	330
306	325
302	322
300	319
298	318
294	318
289	318
284	321
279	323
274	325
271	327
266	328
262	332
257	338
253	345
251	353
250	358
249	362
249	366
249	369
249	374
251	379
254	386
257	392
261	401
265	407
270	412
274	416
277	419
282	422
287	424
293	426
300	427
307	428
312	428
317	428
321	428
325	428
328	428
329	428
caret
31
148	430
150	427
155	421
162	412
172	401
182	389
193	375
205	361
215	347
225	335
234	325
243	315
253	304
259	298
268	290
273	283
274	282
275	282
279	290
284	301
290	316
298	332
307	352
319	377
328	399
336	420
343	438
348	448
351	455
353	458
353	459
check
30
158	430
161	434
166	441
171	446
175	452
180	458
185	463
189	469
192	472
195	475
196	477
199	480
200	482
201	482
201	481
203	474
205	466
209	455
217	437
224	422
233	404
244	385
258	367
273	348
292	328
311	310
328	295
338	287
341	284
342	283
cross
235
233	164
234	164
241	162
248	162
255	161
262	161
270	161
278	160
282	159
285	159
285	160
285	165
285	171
284	179
283	187
283	196
282	205
282	215
282	224
282	235
282	244
281	253
281	261
281	265
281	268
281	270
281	273
281	276
281	279
281	281
281	283
281	284
281	285
289	285
298	285
311	286
321	287
330	288
337	288
342	288
344	288
345	288
347	288
348	288
349	288
351	288
352	288
354	288
355	288
357	288
360	288
362	288
364	288
366	288
366	292
366	298
365	304
365	311
365	319
365	328
365	334
365	339
365	342
365	345
365	346
365	347
361	346
355	343
349	341
341	338
333	336
326	335
319	334
313	334
309	333
304	332
300	332
297	332
295	332
293	332
292	331
291	331
290	331
289	331
288	331
287	331
285	331
284	331
283	331
283	332
283	340
283	347
283	354
283	361
283	368
284	375
284	382
285	388
286	395
287	401
288	407
289	413
290	419
290	424
290	429
291	434
291	439
291	442
291	446
291	449
290	452
290	454
290	457
290	458
289	460
288	460
282	457
273	453
264	449
257	446
251	444
247	442
244	441
241	441
238	441
236	441
234	441
232	441
231	441
231	437
231	430
231	422
231	414
232	405
232	396
232	388
232	382
232	375
232	367
232	359
232	352
233	345
235	338
235	332
237	326
238	321
239	318
239	316
239	315
237	315
232	316
227	317
221	319
216	319
209	320
199	321
189	321
181	321
172	321
164	321
156	321
150	321
147	321
144	321
143	321
141	321
139	321
138	321
137	321
137	313
136	306
135	300
135	294
134	288
134	283
133	280
132	279
132	278
138	278
150	277
160	276
170	275
179	274
188	273
195	272
202	272
206	271
210	271
214	271
216	271
220	270
223	270
225	270
228	270
229	269
231	269
232	269
233	269
234	269
235	269
236	269
236	263
235	257
234	252
233	247
232	241
232	237
231	232
230	228
230	224
230	220
230	215
230	212
230	207
230	204
230	201
230	198
229	195
229	193
229	191
229	189
229	186
229	183
229	180
229	177
229	175
230	174
231	171
231	170
231	169
231	167
231	166
232	164
232	163
232	162
d
68
379	312
375	309
369	307
362	304
357	304
353	303
348	303
341	306
336	311
333	316
331	324
329	329
327	334
325	338
325	341
325	344
327	347
330	351
333	353
337	356
340	357
347	358
354	359
360	359
363	359
365	359
367	358
368	356
371	352
373	346
375	340
376	333
376	328
376	321
376	313
376	308
376	305
376	301
376	297
376	292
375	286
374	279
374	273
374	267
374	261
374	255
373	251
372	247
371	246
371	248
371	254
371	261
372	272
373	280
375	293
377	306
378	318
379	329
380	337
381	345
382	352
383	357
383	364
383	368
383	373
384	375
384	377
384	378
delete
57
213	172
215	172
223	175
239	186
259	204
283	227
303	249
319	267
333	283
343	298
352	310
358	318
363	324
366	327
367	328
368	329
370	330
371	331
373	332
373	333
372	333
363	333
348	332
328	332
308	332
277	333
245	333
222	333
205	333
192	333
182	333
176	333
173	333
176	330
185	321
193	315
203	306
215	297
227	286
239	276
251	263
260	253
271	241
282	229
289	221
296	214
303	207
310	200
318	193
326	185
331	181
335	176
339	172
342	170
345	167
347	166
347	165
h
76
326	157
326	161
326	167
326	175
326	186
326	196
326	209
326	223
326	235
327	249
329	263
331	277
333	289
336	301
338	310
339	319
340	326
340	332
340	337
341	341
341	343
341	344
341	341
340	335
338	327
337	318
336	309
336	301
336	294
336	287
336	282
336	276
337	271
337	267
338	263
339	259
341	255
342	251
343	248
344	245
345	243
346	242
348	241
350	240
353	239
357	239
361	239
366	239
371	241
375	242
379	245
384	249
389	252
393	256
397	259
399	262
400	264
402	269
402	274
403	279
403	286
403	292
403	300
401	311
401	319
401	328
400	337
400	341
400	346
400	351
400	355
400	358
401	361
401	363
402	363
402	364
heart
140
150	324
151	322
154	315
158	307
164	298
168	291
173	284
179	276
184	270
189	267
195	262
198	261
201	260
205	260
209	260
213	260
215	260
217	260
220	263
224	267
228	273
232	280
237	285
240	289
242	293
244	297
246	301
249	306
251	309
253	312
255	315
256	318
258	321
259	323
260	325
264	324
267	321
271	315
276	307
279	302
283	294
289	285
293	278
296	272
300	266
302	262
305	260
307	257
309	256
311	256
314	256
318	256
323	256
325	256
327	256
332	257
340	260
349	263
356	265
360	267
364	268
366	269
368	271
370	273
372	277
373	281
375	286
376	292
377	297
377	302
376	309
374	313
372	320
368	328
365	335
361	343
356	353
353	361
349	370
344	380
339	389
334	399
328	412
322	425
317	439
313	454
309	467
306	478
303	489
301	497
298	505
295	513
294	518
291	522
291	525
290	526
290	527
289	523
285	516
282	509
278	502
273	495
268	487
263	480
259	474
255	466
249	457
244	449
239	440
233	432
229	425
224	419
218	412
214	405
209	397
203	391
200	387
197	382
194	379
191	375
189	372
186	368
184	365
181	363
178	359
176	357
174	354
171	351
168	348
166	345
164	343
162	340
160	338
157	335
156	333
154	331
153	330
153	328
152	328
152	327
infinity
98
179	308
179	306
182	299
187	291
192	283
198	277
204	271
211	267
219	263
225	261
229	260
233	259
236	259
237	259
241	260
250	264
257	266
262	268
271	272
280	276
293	283
304	288
309	291
314	296
320	302
326	308
332	312
336	315
342	319
349	323
357	327
365	328
371	330
377	330
383	330
390	330
397	329
404	326
412	321
417	315
422	308
425	301
426	293
426	286
426	278
425	272
422	266
419	261
415	258
412	254
407	253
403	251
397	251
390	251
385	252
379	253
373	256
367	258
360	260
352	264
346	267
340	270
334	275
330	278
325	282
319	287
314	291
309	295
305	299
300	302
294	307
289	311
285	313
278	317
272	319
267	322
261	323
254	326
247	327
239	328
232	330
226	330
220	330
214	331
208	331
202	331
200	331
198	331
196	330
193	328
190	324
187	322
185	319
183	316
182	313
180	310
179	307
178	306
left square bracket
73
249	128
248	128
241	128
235	128
229	128
223	128
217	128
212	129
207	129
205	129
203	129
201	129
199	129
198	130
198	131
198	143
198	156
199	168
201	178
201	191
202	207
202	219
203	235
203	255
203	270
204	290
206	308
208	323
209	336
210	347
210	357
211	368
212	380
212	389
212	396
212	402
212	407
211	412
211	416
210	421
210	425
209	429
209	434
209	439
209	446
209	450
209	456
209	459
209	464
209	470
209	475
209	477
209	478
209	479
209	480
209	481
209	483
209	484
213	484
226	482
237	481
245	480
251	480
254	480
255	480
256	480
260	480
264	480
267	480
269	480
270	480
271	480
272	480
left_curly_bracket
43
317	188
316	188
312	188
306	192
300	198
292	207
283	219
277	231
273	242
269	256
264	272
256	294
247	321
238	351
232	370
229	378
227	381
221	378
214	374
210	372
214	380
220	390
228	401
236	413
243	425
248	436
250	447
251	458
251	464
249	471
246	479
242	485
238	494
235	503
232	515
231	525
231	538
232	551
238	565
245	578
252	590
259	597
263	599
left_curly_bracket
57
293	158
291	158
286	160
281	163
274	167
266	175
258	185
251	197
247	210
244	222
242	234
241	246
239	258
238	271
236	283
234	291
233	297
230	301
228	304
225	307
222	309
221	310
220	310
219	310
218	310
222	314
229	321
236	333
241	344
243	352
245	360
245	367
245	373
245	378
245	385
244	391
242	399
238	409
237	417
235	428
233	440
233	454
233	465
234	474
235	481
236	486
238	491
240	497
242	503
246	508
249	513
253	518
257	523
261	527
264	529
265	531
266	531
m
60
155	293
156	298
158	310
158	324
157	342
154	359
152	375
151	384
151	388
151	389
151	386
151	376
151	365
152	353
154	338
157	327
161	320
166	316
170	313
175	312
181	309
186	308
193	308
199	309
202	312
204	316
207	326
207	333
207	344
207	356
207	365
205	372
204	377
203	380
203	378
203	366
206	348
210	326
216	312
221	303
224	300
227	300
235	302
244	307
253	313
266	321
278	330
283	336
285	343
286	349
287	355
287	361
287	368
286	374
285	380
284	386
283	390
283	394
283	395
283	397
m
63
192	182
193	192
194	204
194	218
195	233
196	244
197	250
197	254
197	252
197	242
199	229
200	220
201	211
204	203
207	198
210	194
215	191
219	189
223	188
227	188
230	188
234	188
239	190
242	192
244	195
247	200
249	205
250	213
251	222
251	230
250	237
250	243
250	246
250	248
250	249
250	248
250	237
250	223
252	207
255	196
258	188
260	183
261	182
264	182
268	182
274	184
279	186
283	188
287	192
290	196
293	200
296	205
298	211
299	217
300	222
300	226
301	231
301	236
300	241
298	247
297	251
296	254
296	256
m
69
201	269
201	272
201	281
201	292
201	303
202	314
203	327
204	337
205	344
205	348
205	344
205	335
205	323
205	311
206	299
208	290
210	283
212	279
213	277
215	276
220	275
225	275
232	275
238	275
243	275
246	276
248	277
252	282
254	286
257	294
258	305
258	314
258	326
258	338
258	346
258	353
258	355
258	350
258	335
259	317
260	300
261	286
263	277
264	271
267	268
269	267
273	267
277	267
284	267
291	269
299	273
305	275
310	277
314	279
317	282
319	286
321	289
322	295
323	301
323	311
323	319
321	330
318	340
316	348
315	355
314	361
314	364
313	366
313	367
my star
113
293	397
295	392
300	377
308	361
314	343
321	326
328	311
333	298
337	288
340	278
344	268
348	259
352	247
354	240
357	233
359	227
361	222
363	218
364	215
365	213
366	212
367	213
371	225
375	234
382	248
389	266
395	282
402	304
407	322
411	336
415	352
418	366
421	377
423	385
424	389
424	390
424	391
425	394
425	399
427	402
427	403
424	399
418	392
410	384
403	375
390	361
377	349
358	333
335	318
323	310
313	302
304	295
296	289
286	282
277	277
273	274
270	272
267	271
270	271
282	275
305	279
337	283
364	286
383	289
401	290
413	290
426	290
440	291
450	291
457	291
460	290
462	290
465	290
467	290
469	289
470	289
471	289
467	289
460	289
452	290
444	293
434	299
424	304
414	310
402	317
390	325
378	332
367	341
356	348
347	355
341	360
334	365
329	368
325	371
321	373
317	377
312	380
308	383
304	385
300	388
298	390
296	392
294	393
293	394
291	395
288	397
285	398
281	401
277	404
275	406
273	407
273	408
272	408
my star
113
293	397
295	392
300	377
308	361
314	343
321	326
328	311
333	298
337	288
340	278
344	268
348	259
352	247
354	240
357	233
359	227
361	222
363	218
364	215
365	213
366	212
367	213
371	225
375	234
382	248
389	266
395	282
402	304
407	322
411	336
415	352
418	366
421	377
423	385
424	389
424	390
424	391
425	394
425	399
427	402
427	403
424	399
418	392
410	384
403	375
390	361
377	349
358	333
335	318
323	310
313	302
304	295
296	289
286	282
277	277
273	274
270	272
267	271
270	271
282	275
305	279
337	283
364	286
383	289
401	290
413	290
426	290
440	291
450	291
457	291
460	290
462	290
465	290
467	290
469	289
470	289
471	289
467	289
460	289
452	290
444	293
434	299
424	304
414	310
402	317
390	325
378	332
367	341
356	348
347	355
341	360
334	365
329	368
325	371
321	373
317	377
312	380
308	383
304	385
300	388
298	390
296	392
294	393
293	394
291	395
288	397
285	398
281	401
277	404
275	406
273	407
273	408
272	408
n
35
298	153
298	169
298	184
296	203
293	222
291	232
290	241
288	246
288	248
288	249
288	250
288	249
290	238
296	218
302	202
310	190
319	181
325	176
329	173
333	173
339	173
345	176
352	180
356	184
359	186
360	189
361	194
363	201
363	211
363	222
363	233
363	241
363	247
363	251
363	253
n
35
298	153
298	169
298	184
296	203
293	222
291	232
290	241
288	246
288	248
288	249
288	250
288	249
290	238
296	218
302	202
310	190
319	181
325	176
329	173
333	173
339	173
345	176
352	180
356	184
359	186
360	189
361	194
363	201
363	211
363	222
363	233
363	241
363	247
363	251
363	253
n
35
298	153
298	169
298	184
296	203
293	222
291	232
290	241
288	246
288	248
288	249
288	250
288	249
290	238
296	218
302	202
310	190
319	181
325	176
329	173
333	173
339	173
345	176
352	180
356	184
359	186
360	189
361	194
363	201
363	211
363	222
363	233
363	241
363	247
363	251
363	253
pigtail
61
218	341
225	340
241	336
261	328
287	316
318	298
346	278
370	256
384	238
392	224
398	214
403	206
407	199
410	191
413	183
413	175
413	167
410	159
404	150
397	142
390	135
386	133
382	132
375	132
367	132
359	133
353	135
349	137
345	139
341	142
339	146
337	152
336	160
336	171
336	184
338	193
341	202
346	212
350	218
354	224
360	232
365	238
374	247
386	257
395	267
406	277
421	288
433	296
445	304
459	313
470	319
479	325
489	330
497	334
505	338
514	343
522	347
531	352
536	354
537	354
538	354
rectangle
110
130	208
129	208
129	216
129	227
129	241
128	253
128	266
128	280
128	291
128	304
129	314
130	321
130	331
131	340
131	346
132	349
133	349
137	349
147	349
163	349
188	351
216	352
246	352
270	349
288	347
310	346
336	346
364	346
386	346
405	348
424	350
446	352
458	354
468	354
473	354
475	354
477	354
478	354
479	354
480	354
480	350
480	338
479	329
477	316
476	304
475	294
475	284
474	273
474	264
474	255
474	247
474	240
475	234
476	229
476	225
476	224
476	223
473	223
468	223
461	223
453	221
446	221
438	220
425	219
417	217
407	217
397	216
387	216
378	215
368	215
361	215
356	215
350	215
346	215
340	215
334	215
327	215
319	215
311	215
302	215
294	215
285	215
276	214
267	214
258	213
249	212
241	212
232	211
224	211
216	211
208	211
201	211
196	211
191	211
186	211
181	211
178	211
174	211
170	211
167	211
164	211
160	211
156	211
154	211
151	211
150	211
148	211
146	211
145	211
144	211
right square bracket
61
317	152
320	152
332	152
344	152
354	151
362	151
369	150
375	150
379	150
383	149
385	149
386	149
387	149
388	149
391	149
393	149
395	149
396	149
396	153
396	165
395	179
395	196
394	215
393	235
393	259
394	285
395	308
398	334
399	351
401	367
402	385
403	401
404	418
406	435
407	450
408	463
408	477
409	484
410	492
410	497
410	501
410	503
410	504
409	504
400	501
392	498
383	497
374	497
365	497
358	497
352	499
348	500
346	500
345	500
344	501
342	501
341	501
340	501
338	501
337	501
336	501
right_curly_bracket
77
291	161
294	161
298	161
303	161
307	162
313	165
319	171
324	175
329	183
333	193
336	202
339	212
341	223
342	232
343	244
345	253
346	262
348	271
350	279
352	289
354	297
356	304
357	309
358	312
359	315
361	317
361	318
362	319
366	321
371	322
376	322
380	322
383	321
384	320
383	320
379	321
376	322
373	323
371	324
369	325
367	328
366	331
364	333
364	336
363	338
363	343
363	348
363	353
363	359
363	366
364	373
365	382
366	390
367	397
367	404
367	410
367	416
367	423
367	431
366	438
365	444
363	448
361	454
358	460
354	466
351	472
345	480
340	487
335	496
330	503
325	510
321	515
317	519
314	522
313	524
312	525
312	526
s
58
312	208
312	207
312	206
309	204
303	201
296	197
289	196
281	195
273	195
267	195
261	197
255	202
250	207
246	213
243	221
240	229
238	239
238	247
238	252
239	256
241	261
244	267
249	275
256	284
263	291
274	299
286	305
297	309
308	313
316	317
322	321
326	325
328	327
329	332
331	339
332	347
333	357
333	367
333	375
331	385
327	396
323	406
319	416
314	425
310	431
304	435
296	438
290	438
282	437
272	435
263	430
251	424
234	415
215	405
199	397
190	392
186	389
185	389
sol key
166
225	299
225	297
227	284
231	273
234	265
236	259
240	254
245	248
250	246
257	244
265	243
272	242
280	242
290	245
301	251
313	258
324	265
330	270
335	276
340	284
343	292
346	300
347	308
347	314
347	321
347	332
345	339
342	347
337	356
331	363
323	369
314	376
304	383
292	388
281	392
271	394
259	396
247	397
238	397
231	397
225	397
220	396
215	393
209	389
202	384
198	378
194	373
190	367
186	359
182	352
181	346
180	338
179	327
179	317
179	307
181	298
184	289
188	280
193	272
198	264
203	257
208	251
214	245
221	240
227	237
233	234
241	229
246	224
253	217
259	208
263	201
266	195
269	189
271	184
273	177
275	167
277	158
278	151
280	146
280	142
280	138
280	134
279	130
279	127
278	126
278	125
275	124
274	124
272	123
269	123
267	124
265	126
263	130
262	137
261	145
259	154
259	164
259	175
259	187
261	204
265	219
268	233
271	246
273	257
275	269
278	283
281	297
284	312
285	324
287	336
288	348
289	359
291	372
292	384
292	394
293	407
293	415
293	426
292	439
292	449
291	460
290	470
288	477
286	487
283	497
281	504
279	513
276	523
275	529
272	535
268	542
265	546
261	549
258	551
254	553
252	554
248	555
246	555
241	555
235	554
231	551
225	548
219	543
213	538
207	533
203	529
200	526
198	523
196	519
194	516
193	511
192	507
192	502
192	497
192	492
192	489
192	488
193	487
197	486
200	486
204	486
207	486
211	487
214	488
215	488
215	489
sol key
166
225	299
225	297
227	284
231	273
234	265
236	259
240	254
245	248
250	246
257	244
265	243
272	242
280	242
290	245
301	251
313	258
324	265
330	270
335	276
340	284
343	292
346	300
347	308
347	314
347	321
347	332
345	339
342	347
337	356
331	363
323	369
314	376
304	383
292	388
281	392
271	394
259	396
247	397
238	397
231	397
225	397
220	396
215	393
209	389
202	384
198	378
194	373
190	367
186	359
182	352
181	346
180	338
179	327
179	317
179	307
181	298
184	289
188	280
193	272
198	264
203	257
208	251
214	245
221	240
227	237
233	234
241	229
246	224
253	217
259	208
263	201
266	195
269	189
271	184
273	177
275	167
277	158
278	151
280	146
280	142
280	138
280	134
279	130
279	127
278	126
278	125
275	124
274	124
272	123
269	123
267	124
265	126
263	130
262	137
261	145
259	154
259	164
259	175
259	187
261	204
265	219
268	233
271	246
273	257
275	269
278	283
281	297
284	312
285	324
287	336
288	348
289	359
291	372
292	384
292	394
293	407
293	415
293	426
292	439
292	449
291	460
290	470
288	477
286	487
283	497
281	504
279	513
276	523
275	529
272	535
268	542
265	546
261	549
258	551
254	553
252	554
248	555
246	555
241	555
235	554
231	551
225	548
219	543
213	538
207	533
203	529
200	526
198	523
196	519
194	516
193	511
192	507
192	502
192	497
192	492
192	489
192	488
193	487
197	486
200	486
204	486
207	486
211	487
214	488
215	488
215	489
triangle
102
141	412
141	411
142	409
144	405
149	400
158	389
171	372
185	354
196	335
204	317
210	304
215	296
219	291
225	285
233	280
240	274
246	270
251	264
256	258
261	253
265	247
267	245
268	243
269	242
269	241
270	241
272	241
277	245
279	246
279	247
280	247
282	249
285	251
289	256
294	261
300	268
305	276
310	285
318	297
325	309
336	328
347	348
356	360
362	369
368	378
372	382
376	386
377	388
378	388
379	389
379	390
380	391
380	392
381	394
382	398
384	402
385	406
387	410
388	413
390	418
392	421
393	423
388	422
380	420
371	419
364	418
357	417
350	416
342	416
333	416
322	415
312	415
300	415
288	413
279	412
271	411
263	411
257	411
252	411
246	411
240	411
232	411
223	411
214	411
208	412
204	412
199	413
194	413
187	413
183	413
179	413
177	413
173	414
169	414
166	414
165	415
163	415
161	415
160	415
159	415
158	415
157	415
w
52
148	320
148	323
154	332
158	339
162	344
164	348
167	352
170	357
172	362
175	368
177	374
180	380
184	384
185	386
186	387
187	387
191	380
194	373
197	364
200	355
203	347
204	339
206	333
207	330
208	327
208	326
211	329
